customer_id,age,gender,income,region,tenure_years,received_campaign,spend_last_month,channel,product_category,responded,spend_this_month,is_high_value,days_since_last_purchase,credit_score,customer_segment
CUST00929,57,Male,66517,North,1.6,0,288.09,SMS,Savings,0,288.09,0,247,623,3
CUST00930,21,Male,104283,East,1.7,0,2.09,Phone,Credit Card,0,2.09,0,173,690,1
CUST00931,42,Male,103731,East,5.6,0,78.97,Email,Loans,0,78.97,1,328,714,1
CUST00932,20,Female,63396,South,1.2,1,48.25,Email,Savings,0,48.25,0,123,741,3
CUST00933,49,Female,68379,South,5.6,0,1341.85,Phone,Insurance,0,1341.85,0,217,654,3
CUST00934,20,Female,69552,South,0.5,1,222.33,Phone,Savings,0,222.33,0,124,688,3
CUST00935,44,Female,69820,South,0.8,1,104.06,Email,Loans,0,104.06,0,304,659,3
CUST00936,46,Male,51051,South,3.6,0,15.73,SMS,Credit Card,0,15.73,0,178,755,3
CUST00937,49,Male,48254,South,12.7,1,182.59,Phone,Loans,0,182.59,0,231,764,2
CUST00938,67,Female,94995,East,9.8,1,205.28,Phone,Credit Card,1,275.48,1,312,797,1
CUST00939,68,Male,91795,North,17.3,1,339.01,SMS,Insurance,0,339.01,1,137,717,1
CUST00940,36,Female,91450,East,5.3,0,68.1,SMS,Savings,0,68.1,1,190,793,1
CUST00941,38,Male,68612,East,5.6,1,797.22,App Notification,Credit Card,0,797.22,0,121,665,3
CUST00942,22,Male,107840,North,4.9,0,115.77,Phone,Savings,0,115.77,0,287,710,1
CUST00943,35,Other,69550,South,4.9,0,70.18,App Notification,Credit Card,0,70.18,0,321,646,3
CUST00944,45,Male,87257,West,0.8,1,85.68,SMS,Loans,0,85.68,0,361,728,0
CUST00945,59,Other,42227,North,3.9,1,146.62,App Notification,Credit Card,0,146.62,0,61,714,2
CUST00946,39,Other,65405,East,2.4,0,551.98,SMS,Credit Card,0,551.98,0,138,577,3
CUST00947,38,Female,66883,East,2.9,1,265.72,App Notification,Loans,1,388.13,0,126,755,3
CUST00948,23,Female,68690,North,3.7,1,172.13,Phone,Insurance,0,172.13,0,192,742,3
CUST00949,18,Female,43490,West,0.7,0,35.54,Email,Loans,0,35.54,0,192,672,2
CUST00950,22,Female,84077,South,2.2,0,32.35,SMS,Loans,0,32.35,0,214,714,0
CUST00951,58,Male,90572,South,0.3,0,139.51,Email,Savings,0,139.51,0,193,625,1
CUST00952,29,Male,55122,West,19.5,1,260.91,Email,Credit Card,0,260.91,0,77,661,3
CUST00953,43,Female,47053,East,0.6,1,278.07,Email,Credit Card,0,278.07,0,142,783,2
CUST00954,63,Male,54621,West,1.5,0,51.21,Phone,Credit Card,0,51.21,0,23,642,3
CUST00955,51,Male,79909,East,11.1,1,21.09,Email,Loans,0,21.09,0,231,700,0
CUST00956,66,Male,58067,West,3.3,1,97.05,Email,Loans,0,97.05,0,156,630,3
CUST00957,31,Female,67318,West,0.7,1,500.63,SMS,Savings,1,611.95,0,93,716,3
CUST00958,43,Female,48530,North,2.4,0,157.65,Phone,Credit Card,0,157.65,0,314,728,2
CUST00959,62,Male,109585,West,0.6,1,77.16,Phone,Loans,1,110.92,0,168,736,1
CUST00960,44,Female,71463,East,1.1,1,78.21,SMS,Insurance,0,78.21,0,192,723,0
CUST00961,26,Female,92994,North,0.3,0,28.33,SMS,Loans,0,28.33,0,97,771,1
CUST00962,43,Female,79863,East,2.9,0,128.2,Email,Insurance,0,128.2,0,130,672,0
CUST00963,64,Female,69162,North,8.2,1,313.43,SMS,Loans,0,313.43,0,225,647,3
CUST00964,39,Female,68126,West,4.4,0,691.93,App Notification,Savings,0,691.93,0,216,670,3
CUST00965,64,Male,55495,East,4.7,1,139.27,Email,Insurance,0,139.27,0,12,632,3
CUST00966,47,Female,60990,West,1.1,0,36.6,Phone,Savings,0,36.6,0,360,703,3
CUST00967,60,Male,49843,North,2.1,0,229.74,App Notification,Savings,0,229.74,0,348,693,2
CUST00968,65,Female,47662,East,9.3,0,282.77,SMS,Savings,0,282.77,0,291,723,2
CUST00969,34,Other,111727,North,0.5,0,14.88,App Notification,Insurance,0,14.88,0,74,619,1
CUST00970,43,Male,75578,East,9.8,0,379.61,Email,Insurance,0,379.61,0,111,699,0
CUST00971,53,Male,99314,West,3.3,1,353.6,SMS,Insurance,1,408.29,0,364,760,1
CUST00972,18,Female,54118,West,9.1,0,127.94,App Notification,Credit Card,0,127.94,0,197,728,3
CUST00973,25,Male,44967,West,1.9,1,164.39,SMS,Savings,0,164.39,0,191,605,2
CUST00974,66,Female,50444,West,2.1,1,249.94,SMS,Credit Card,0,249.94,0,64,699,3
CUST00975,52,Male,61558,North,7.0,0,225.86,SMS,Loans,0,225.86,0,274,663,3
CUST00976,69,Male,70729,South,7.7,0,3.33,Phone,Insurance,0,3.33,0,139,700,0
CUST00977,32,Other,66981,East,1.3,1,26.12,Phone,Loans,0,26.12,0,65,680,3
CUST00978,64,Female,54536,East,18.0,0,35.49,SMS,Loans,0,35.49,0,151,786,3
CUST00979,39,Female,71754,North,0.4,0,281.85,SMS,Savings,0,281.85,0,260,704,0
CUST00980,31,Male,73507,East,0.4,1,115.99,SMS,Savings,0,115.99,0,263,715,0
CUST00981,43,Female,84045,South,4.5,0,157.71,Email,Credit Card,0,157.71,0,169,697,0
CUST00982,45,Female,99408,South,6.4,0,296.29,Email,Insurance,0,296.29,1,177,723,1
CUST00983,40,Female,62722,West,16.2,1,83.4,Email,Insurance,0,83.4,0,145,689,3
CUST00984,31,Female,94309,South,2.6,1,276.37,Phone,Loans,0,276.37,0,75,738,1
CUST00985,41,Female,71318,North,0.1,0,116.79,Email,Loans,0,116.79,0,55,680,0
CUST00986,19,Male,39453,North,4.6,1,94.7,SMS,Loans,1,161.69,0,122,768,2
CUST00987,62,Male,105665,West,1.7,1,81.0,SMS,Loans,1,144.4,0,27,724,1
CUST00988,43,Female,115450,East,2.8,1,670.17,Phone,Loans,0,670.17,0,175,692,1
CUST00989,31,Male,82381,East,3.4,0,295.66,Phone,Savings,0,295.66,0,162,742,0
CUST00990,68,Female,71795,South,0.3,1,4.08,SMS,Savings,0,4.08,0,136,724,0
CUST00991,24,Male,64571,West,3.3,0,631.25,Phone,Savings,0,631.25,0,23,741,3
CUST00992,20,Female,60721,East,2.8,1,298.72,SMS,Insurance,0,298.72,0,26,704,3
CUST00993,64,Female,94214,West,6.2,0,32.31,Email,Savings,0,32.31,1,162,687,1
CUST00994,40,Male,69654,West,5.2,1,15.88,SMS,Credit Card,0,15.88,0,248,706,3
CUST00995,63,Male,103478,South,1.0,0,73.69,SMS,Loans,0,73.69,0,160,674,1
CUST00996,60,Male,70697,South,1.2,0,195.73,SMS,Insurance,0,195.73,0,6,748,0
CUST00997,64,Female,61753,North,1.4,1,191.71,Phone,Loans,1,332.87,0,193,773,3
CUST00998,62,Female,57973,South,1.0,0,64.55,Email,Loans,0,64.55,0,315,728,3
CUST00999,35,Male,55125,West,5.4,0,118.0,SMS,Savings,0,118.0,0,178,770,3
CUST01000,55,Female,80282,West,26.0,1,47.62,SMS,Loans,0,47.62,0,196,756,0
CUST01001,52,Male,44110,West,5.3,1,10.38,SMS,Loans,1,75.3,0,217,686,2
CUST01002,68,Male,53633,South,4.7,0,145.54,Email,Loans,0,145.54,0,264,741,3
CUST01003,32,Female,96489,North,2.6,0,85.23,Email,Loans,0,85.23,0,40,635,1
CUST01004,42,Male,50909,North,1.9,1,156.56,Email,Insurance,1,292.21,0,340,709,3
CUST01005,54,Male,87254,South,12.1,1,585.64,Email,Loans,0,585.64,0,161,640,0
CUST01006,45,Male,28739,South,17.4,0,30.95,App Notification,Credit Card,0,30.95,0,314,694,2
CUST01007,27,Male,99001,East,3.4,1,0.39,App Notification,Savings,0,0.39,0,131,628,1
CUST01008,56,Male,44595,North,1.7,1,16.0,Phone,Insurance,0,16.0,0,79,754,2
CUST01009,34,Male,52472,East,7.4,0,124.24,Phone,Insurance,0,124.24,0,155,680,3
CUST01010,56,Female,83606,South,0.7,0,245.47,Email,Savings,0,245.47,0,65,745,0
CUST01011,39,Male,75408,West,7.3,0,173.86,Email,Credit Card,0,173.86,0,57,696,0
CUST01012,43,Female,87899,East,8.5,1,136.6,SMS,Loans,0,136.6,0,273,607,0
CUST01013,61,Male,44434,North,0.7,0,87.38,Email,Savings,0,87.38,0,52,675,2
CUST01014,42,Male,64263,West,18.8,0,74.21,Phone,Loans,0,74.21,0,314,673,3
CUST01015,34,Female,57658,East,21.2,1,94.41,Email,Savings,0,94.41,0,76,699,3
CUST01016,30,Female,47796,East,13.8,0,189.16,Phone,Loans,0,189.16,0,103,775,2
CUST01017,37,Male,81917,East,3.4,1,36.73,App Notification,Credit Card,0,36.73,0,26,783,0
CUST01018,42,Female,88861,North,1.4,0,295.12,Email,Credit Card,0,295.12,0,27,688,0
CUST01019,21,Female,63262,East,4.4,1,171.25,Email,Savings,0,171.25,0,280,636,3
CUST01020,27,Female,100454,West,2.7,0,62.71,Email,Credit Card,0,62.71,0,337,662,1
CUST01021,20,Female,54285,North,1.2,0,139.09,Phone,Loans,0,139.09,0,139,723,3
CUST01022,58,Male,99969,South,2.8,1,658.17,Email,Credit Card,0,658.17,0,86,694,1
CUST01023,62,Male,81244,West,5.5,1,4.14,Email,Credit Card,0,4.14,0,234,621,0
CUST01024,35,Female,45528,South,0.4,1,44.51,Phone,Credit Card,0,44.51,0,288,674,2
CUST01025,64,Male,109630,East,2.0,1,118.98,Phone,Insurance,0,118.98,0,29,765,1
CUST01026,53,Female,61110,East,0.1,1,203.47,Email,Savings,0,203.47,0,106,714,3
CUST01027,64,Male,94102,East,6.9,1,47.71,Email,Loans,0,47.71,1,96,702,1
CUST01028,39,Male,72912,South,5.1,1,535.9,Phone,Loans,0,535.9,0,121,680,0
CUST01029,51,Female,77488,South,0.3,1,205.76,SMS,Insurance,0,205.76,0,104,677,0
CUST01030,64,Male,88024,North,16.7,1,419.82,Phone,Insurance,0,419.82,0,177,727,0
CUST01031,25,Female,86917,West,0.1,1,79.89,App Notification,Loans,0,79.89,0,141,707,0
CUST01032,57,Female,63157,West,4.5,0,353.16,SMS,Loans,0,353.16,0,345,738,3
CUST01033,66,Female,80633,East,7.5,0,95.03,App Notification,Loans,0,95.03,0,298,727,0
CUST01034,61,Female,79131,East,7.8,0,58.27,Email,Loans,0,58.27,0,266,700,0
CUST01035,36,Female,74271,South,0.2,1,485.3,App Notification,Savings,0,485.3,0,154,719,0
CUST01036,59,Female,65933,North,11.8,1,19.35,Email,Loans,0,19.35,0,282,670,3
CUST01037,58,Female,74231,West,12.5,1,572.55,Email,Loans,0,572.55,0,213,697,0
CUST01038,54,Male,109350,East,4.1,0,122.69,Phone,Credit Card,0,122.69,0,76,767,1
CUST01039,23,Male,64099,South,3.3,0,981.94,Email,Insurance,0,981.94,0,39,700,3
CUST01040,69,Male,94131,North,0.2,1,155.13,SMS,Loans,0,155.13,0,171,689,1
CUST01041,43,Male,57607,North,4.1,1,283.34,App Notification,Loans,0,283.34,0,52,710,3
CUST01042,51,Female,52373,South,2.6,0,1.42,Phone,Loans,0,1.42,0,248,641,3
CUST01043,62,Female,135527,West,7.4,1,137.3,App Notification,Loans,0,137.3,1,123,711,1
CUST01044,23,Female,80800,West,2.6,0,267.47,SMS,Savings,0,267.47,0,314,784,0
CUST01045,54,Male,81350,West,5.8,0,305.41,Phone,Loans,0,305.41,0,217,659,0
CUST01046,50,Female,81904,West,0.5,1,34.41,Email,Loans,0,34.41,0,332,713,0
CUST01047,39,Male,98145,West,0.7,1,108.59,App Notification,Savings,0,108.59,0,100,698,1
CUST01048,38,Female,78156,East,0.8,1,108.63,Phone,Insurance,0,108.63,0,274,697,0
CUST01049,23,Female,86324,North,0.2,0,21.88,Email,Loans,0,21.88,0,298,696,0
CUST01050,23,Male,48828,West,3.9,0,117.05,Phone,Insurance,0,117.05,0,212,735,2
CUST01051,65,Male,89678,North,7.9,0,329.11,SMS,Loans,0,329.11,0,2,645,0
CUST01052,21,Male,65264,South,4.7,0,71.39,App Notification,Loans,0,71.39,0,289,734,3
CUST01053,47,Female,83434,North,4.3,1,113.33,Email,Loans,1,166.58,0,174,703,0
CUST01054,28,Female,35697,East,5.7,0,648.63,Email,Savings,0,648.63,0,209,611,2
CUST01055,47,Female,82603,South,2.1,0,6.44,App Notification,Credit Card,0,6.44,0,59,718,0
CUST01056,48,Male,25162,North,2.2,0,179.06,Phone,Savings,0,179.06,0,100,705,2
CUST01057,41,Male,64481,South,1.9,1,272.08,Email,Loans,0,272.08,0,185,656,3
CUST01058,26,Female,35888,West,6.2,1,286.16,Email,Insurance,0,286.16,0,191,708,2
CUST01059,20,Female,82660,East,0.9,1,251.71,Phone,Insurance,1,419.19,0,329,634,0
CUST01060,68,Male,71385,West,0.1,0,259.26,SMS,Loans,0,259.26,0,159,665,0
CUST01061,48,Male,54584,North,4.5,0,12.17,SMS,Credit Card,0,12.17,0,167,701,3
CUST01062,57,Female,98688,North,14.3,0,152.77,Phone,Credit Card,1,257.73,1,85,615,1
CUST01063,54,Male,52066,East,4.7,0,305.54,App Notification,Credit Card,0,305.54,0,22,642,3
CUST01064,53,Male,15000,South,7.6,0,19.76,Email,Loans,0,19.76,0,273,649,2
CUST01065,41,Male,80272,East,5.6,0,2.42,Phone,Loans,0,2.42,0,131,703,0
CUST01066,48,Female,34668,West,3.4,1,337.01,Email,Loans,1,485.27,0,288,722,2
CUST01067,23,Female,52699,West,6.3,1,249.16,Phone,Loans,0,249.16,0,289,655,3
CUST01068,19,Female,59653,West,8.7,0,106.28,Phone,Loans,0,106.28,0,192,652,3
CUST01069,37,Female,41520,South,1.3,1,564.01,App Notification,Credit Card,0,564.01,0,266,706,2
CUST01070,45,Female,60125,North,2.0,0,291.0,Email,Loans,0,291.0,0,261,705,3
CUST01071,28,Male,41894,East,1.3,1,687.54,App Notification,Loans,0,687.54,0,324,664,2
CUST01072,21,Female,73247,North,3.0,1,529.91,SMS,Loans,1,499.3,0,243,791,0
CUST01073,32,Male,45425,South,10.8,1,131.28,SMS,Loans,0,131.28,0,166,709,2
CUST01074,23,Female,70602,North,2.1,0,281.06,Email,Loans,0,281.06,0,102,691,0
CUST01075,66,Male,93240,South,2.3,0,221.24,SMS,Loans,0,221.24,0,169,680,1
CUST01076,47,Male,85647,North,9.8,0,333.67,Phone,Loans,0,333.67,0,212,750,0
CUST01077,55,Male,68365,North,3.6,0,309.94,Email,Savings,0,309.94,0,73,727,3
CUST01078,68,Male,50225,East,3.8,1,33.27,SMS,Loans,0,33.27,0,189,613,2
CUST01079,19,Male,73183,East,9.9,1,53.25,App Notification,Savings,0,53.25,0,308,665,0
CUST01080,32,Male,56085,East,3.4,1,61.78,Email,Loans,0,61.78,0,8,677,3
CUST01081,28,Other,74022,East,5.7,1,341.3,Email,Insurance,0,341.3,0,98,699,0
CUST01082,25,Male,35694,North,0.4,1,332.93,Phone,Savings,0,332.93,0,286,731,2
CUST01083,43,Female,86145,South,1.0,0,136.77,SMS,Loans,0,136.77,0,74,646,0
CUST01084,68,Female,70664,North,2.6,0,173.9,SMS,Insurance,1,342.04,0,78,696,0
CUST01085,62,Other,114170,West,3.4,1,350.8,SMS,Loans,0,350.8,0,162,784,1
CUST01086,61,Female,96121,West,16.9,0,74.97,SMS,Loans,0,74.97,1,187,701,1
CUST01087,22,Female,81323,North,17.6,0,10.3,SMS,Credit Card,0,10.3,0,184,665,0
CUST01088,23,Male,67520,South,9.5,0,131.79,Email,Insurance,0,131.79,0,214,633,3
CUST01089,43,Male,55407,East,1.9,1,490.02,Phone,Credit Card,0,490.02,0,179,675,3
CUST01090,21,Male,88848,East,16.6,1,312.58,Phone,Loans,0,312.58,0,59,646,0
CUST01091,36,Female,65410,West,5.8,0,91.34,App Notification,Loans,0,91.34,0,318,680,3
CUST01092,37,Female,93367,South,2.5,1,13.39,Email,Savings,0,13.39,0,29,727,1
CUST01093,50,Male,78016,North,6.0,1,202.63,Phone,Loans,1,279.0,0,93,701,0
CUST01094,37,Male,78159,West,0.1,1,359.75,Email,Savings,0,359.75,0,62,675,0
CUST01095,66,Female,81890,East,0.8,1,218.69,SMS,Insurance,0,218.69,0,135,610,0
CUST01096,29,Male,51607,East,8.9,1,110.7,Phone,Credit Card,0,110.7,0,134,741,3
CUST01097,64,Female,49557,East,5.2,1,26.33,Phone,Insurance,0,26.33,0,318,682,2
CUST01098,18,Female,48865,East,2.3,0,483.32,SMS,Credit Card,0,483.32,0,229,705,2
CUST01099,43,Female,90949,West,3.5,0,64.58,Phone,Loans,0,64.58,0,68,654,1
CUST01100,31,Female,51085,South,11.8,0,50.79,App Notification,Insurance,0,50.79,0,253,679,3
CUST01101,55,Female,53576,South,5.0,0,338.54,Phone,Loans,0,338.54,0,17,671,3
CUST01102,54,Female,80750,West,2.5,0,794.99,Email,Credit Card,0,794.99,0,152,633,0
CUST01103,28,Female,64959,South,0.6,0,215.86,SMS,Savings,0,215.86,0,248,654,3
CUST01104,53,Female,62404,East,1.7,0,196.06,Phone,Insurance,0,196.06,0,313,699,3
CUST01105,30,Male,60668,East,19.2,0,76.97,SMS,Insurance,0,76.97,0,157,714,3
CUST01106,60,Male,23487,East,2.9,0,4.12,Email,Savings,0,4.12,0,88,665,2
CUST01107,20,Male,50662,South,3.2,1,42.59,Email,Savings,0,42.59,0,318,639,3
CUST01108,50,Male,93631,South,3.5,1,175.62,Phone,Loans,0,175.62,0,98,682,1
CUST01109,23,Female,59212,West,10.8,1,32.81,Phone,Loans,1,78.49,0,78,738,3
CUST01110,67,Female,31990,West,4.6,0,430.55,Phone,Credit Card,0,430.55,0,27,653,2
CUST01111,27,Male,49840,West,5.9,0,41.69,App Notification,Insurance,0,41.69,0,296,700,2
CUST01112,22,Male,77197,South,2.5,0,147.67,App Notification,Savings,0,147.67,0,13,666,0
CUST01113,40,Female,76800,South,0.1,0,143.49,Phone,Savings,0,143.49,0,153,756,0
CUST01114,27,Male,64114,East,13.4,1,185.24,Phone,Loans,0,185.24,0,44,674,3
CUST01115,61,Male,56215,West,14.9,0,79.33,App Notification,Loans,0,79.33,0,95,733,3
CUST01116,19,Female,41956,West,14.9,1,413.56,SMS,Loans,1,471.65,0,47,750,2
CUST01117,30,Female,77363,North,14.4,1,117.51,Email,Savings,0,117.51,0,84,777,0
CUST01118,57,Male,86757,South,8.4,0,240.9,Email,Insurance,0,240.9,0,154,632,0
CUST01119,19,Male,95777,South,5.8,1,202.07,App Notification,Insurance,1,309.26,1,296,630,1
CUST01120,37,Male,47788,East,9.3,0,24.92,Phone,Loans,0,24.92,0,327,758,2
CUST01121,18,Female,97310,East,4.6,0,194.91,SMS,Loans,0,194.91,0,106,750,1
CUST01122,54,Female,68867,South,0.7,1,160.01,App Notification,Credit Card,1,312.5,0,95,669,3
CUST01123,26,Male,70531,North,2.5,1,457.74,Email,Insurance,0,457.74,0,209,538,0
CUST01124,34,Female,87871,East,17.8,1,425.52,Phone,Credit Card,0,425.52,0,171,704,0
CUST01125,26,Female,59180,North,2.2,1,32.73,Phone,Loans,0,32.73,0,279,624,3
CUST01126,28,Male,26723,West,10.1,0,17.04,Email,Loans,0,17.04,0,303,658,2
CUST01127,32,Female,84097,West,0.5,0,69.8,Email,Loans,0,69.8,0,300,709,0
CUST01128,41,Female,76971,South,2.0,0,862.69,Phone,Savings,0,862.69,0,338,715,0
CUST01129,55,Male,62794,South,2.2,0,4.36,Phone,Loans,0,4.36,0,170,779,3
CUST01130,52,Male,82450,West,0.3,0,223.49,App Notification,Loans,0,223.49,0,268,681,0
CUST01131,47,Female,86538,South,0.6,1,187.56,SMS,Loans,1,305.42,0,350,651,0
CUST01132,48,Female,39759,South,1.1,1,208.02,Phone,Loans,0,208.02,0,164,745,2
CUST01133,66,Female,70450,West,9.1,1,49.25,Email,Loans,1,198.84,0,79,718,0
CUST01134,22,Female,24448,West,0.3,1,51.42,Phone,Savings,0,51.42,0,216,681,2
CUST01135,61,Female,67526,West,1.8,0,112.65,Email,Credit Card,0,112.65,0,81,701,3
CUST01136,67,Male,62545,North,0.1,1,20.15,App Notification,Loans,0,20.15,0,120,681,3
CUST01137,31,Female,79838,North,5.9,0,15.51,App Notification,Loans,0,15.51,0,101,734,0
CUST01138,28,Male,48538,North,4.8,0,18.5,App Notification,Credit Card,0,18.5,0,283,784,2
CUST01139,26,Male,61570,North,5.2,1,170.18,Phone,Savings,1,328.02,0,148,663,3
CUST01140,51,Female,15000,West,2.3,0,101.41,App Notification,Loans,0,101.41,0,18,721,2
CUST01141,29,Female,81150,South,1.2,1,69.52,Phone,Loans,0,69.52,0,320,623,0
CUST01142,52,Male,68232,West,6.4,1,75.91,SMS,Credit Card,0,75.91,0,253,646,3
CUST01143,52,Female,71744,South,8.3,1,46.46,Email,Savings,0,46.46,0,265,728,0
CUST01144,18,Male,40131,South,0.7,1,106.04,SMS,Insurance,0,106.04,0,202,696,2
CUST01145,57,Male,77961,East,3.3,1,45.39,App Notification,Loans,0,45.39,0,118,644,0
CUST01146,39,Male,103054,South,1.4,0,239.5,Email,Savings,0,239.5,0,123,700,1
CUST01147,46,Female,66301,South,0.9,0,26.46,App Notification,Credit Card,0,26.46,0,25,743,3
CUST01148,25,Female,83001,South,6.6,0,592.24,App Notification,Loans,0,592.24,0,59,627,0
CUST01149,28,Male,52587,North,3.9,0,18.82,SMS,Credit Card,0,18.82,0,274,787,3
CUST01150,58,Female,68462,East,1.2,1,574.56,Phone,Loans,0,574.56,0,47,728,3
CUST01151,54,Male,39373,South,1.9,0,358.31,SMS,Savings,0,358.31,0,335,729,2
CUST01152,31,Female,85762,East,17.0,1,228.33,Email,Savings,1,349.71,0,22,699,0
CUST01153,47,Male,73196,West,9.4,1,486.77,Phone,Credit Card,0,486.77,0,344,787,0
CUST01154,52,Male,45614,East,10.6,0,29.98,App Notification,Credit Card,0,29.98,0,321,748,2
CUST01155,38,Female,53962,North,3.1,0,38.79,SMS,Loans,0,38.79,0,139,681,3
CUST01156,54,Male,71221,East,4.9,0,58.11,App Notification,Loans,0,58.11,0,107,737,0
CUST01157,22,Male,88477,North,2.4,0,56.16,Email,Credit Card,0,56.16,0,346,663,0
CUST01158,36,Female,99590,East,0.4,1,74.46,App Notification,Loans,0,74.46,0,198,685,1
CUST01159,31,Female,67317,East,2.6,0,171.43,Phone,Loans,0,171.43,0,216,773,3
CUST01160,43,Male,42707,North,4.5,1,5.72,SMS,Loans,0,5.72,0,294,719,2
CUST01161,21,Male,74769,West,1.7,0,96.34,Phone,Savings,0,96.34,0,49,733,0
CUST01162,42,Male,105697,West,9.4,1,56.57,Phone,Savings,0,56.57,1,105,758,1
CUST01163,62,Female,37545,West,0.8,1,186.6,SMS,Loans,0,186.6,0,145,727,2
CUST01164,59,Male,50908,South,2.3,0,842.21,SMS,Loans,0,842.21,0,57,659,3
CUST01165,42,Female,82219,East,0.7,0,145.82,App Notification,Savings,0,145.82,0,14,783,0
CUST01166,35,Other,73071,West,2.6,1,110.92,Phone,Loans,0,110.92,0,339,725,0
CUST01167,57,Male,59099,South,0.2,1,91.85,SMS,Insurance,0,91.85,0,8,729,3
CUST01168,25,Male,74402,West,1.6,0,307.38,Phone,Credit Card,0,307.38,0,184,702,0
CUST01169,56,Male,89550,North,2.6,0,14.94,Phone,Loans,0,14.94,0,23,755,0
CUST01170,57,Male,68033,North,3.3,0,642.63,SMS,Savings,0,642.63,0,44,795,3
CUST01171,31,Female,66279,West,3.9,0,108.23,Email,Loans,0,108.23,0,66,681,3
CUST01172,49,Male,81780,West,1.6,0,75.29,App Notification,Loans,0,75.29,0,259,753,0
CUST01173,68,Male,64589,West,3.7,0,730.46,Email,Loans,0,730.46,0,69,701,3
CUST01174,55,Female,92850,West,3.6,1,549.4,Phone,Loans,0,549.4,0,82,600,1
CUST01175,50,Male,110534,North,1.9,0,205.41,SMS,Loans,0,205.41,0,1,629,1
CUST01176,40,Female,52141,North,8.9,0,3.74,Phone,Credit Card,0,3.74,0,277,721,3
CUST01177,32,Male,44999,West,3.9,0,276.09,Phone,Credit Card,0,276.09,0,83,750,2
CUST01178,50,Female,77434,North,2.0,1,81.76,SMS,Savings,0,81.76,0,312,730,0
CUST01179,42,Female,44289,East,14.7,0,98.3,Phone,Loans,0,98.3,0,102,738,2
CUST01180,34,Female,43948,East,9.3,1,34.57,Email,Loans,0,34.57,0,226,829,2
CUST01181,50,Female,29015,North,20.3,1,148.24,Email,Credit Card,0,148.24,0,287,726,2
CUST01182,64,Male,62354,South,5.9,0,272.95,Email,Savings,0,272.95,0,141,686,3
CUST01183,19,Male,69340,East,2.4,0,63.77,Email,Loans,0,63.77,0,14,693,3
CUST01184,31,Female,59652,West,1.6,1,558.5,SMS,Savings,1,649.57,0,332,781,3
CUST01185,57,Female,97806,East,5.4,1,43.32,Email,Credit Card,0,43.32,1,269,636,1
CUST01186,57,Male,96317,East,19.8,1,13.71,App Notification,Loans,0,13.71,1,344,761,1
CUST01187,68,Male,108576,East,4.9,1,206.77,Email,Loans,0,206.77,0,351,700,1
CUST01188,56,Male,70930,South,10.7,1,378.52,App Notification,Savings,0,378.52,0,142,658,0
CUST01189,68,Male,93676,North,2.0,0,612.09,SMS,Loans,0,612.09,0,94,627,1
CUST01190,23,Male,76177,South,2.6,1,291.49,Phone,Credit Card,0,291.49,0,100,774,0
CUST01191,23,Female,74167,North,11.8,1,44.54,Email,Insurance,0,44.54,0,70,657,0
CUST01192,20,Male,60652,North,7.1,0,760.29,App Notification,Loans,0,760.29,0,126,703,3
CUST01193,24,Male,24737,South,19.9,1,503.74,Email,Loans,0,503.74,0,188,651,2
CUST01194,68,Female,82745,South,7.5,1,35.63,SMS,Savings,0,35.63,0,70,798,0
CUST01195,25,Female,93082,North,3.0,0,163.64,Email,Credit Card,0,163.64,0,312,704,1
CUST01196,59,Female,39487,East,3.8,0,162.17,Email,Credit Card,0,162.17,0,344,632,2
CUST01197,69,Female,69806,East,11.5,0,116.87,App Notification,Loans,0,116.87,0,269,678,3
CUST01198,32,Male,89832,North,4.0,0,830.58,Email,Loans,0,830.58,0,135,769,1
CUST01199,64,Female,62810,West,1.5,0,12.29,Email,Savings,0,12.29,0,109,651,3
CUST01200,46,Female,93862,North,2.9,0,197.35,Phone,Savings,0,197.35,0,149,681,1
CUST01201,50,Male,67194,West,3.6,0,45.96,Email,Insurance,0,45.96,0,102,759,3
CUST01202,69,Female,59496,North,0.5,0,149.87,Email,Loans,0,149.87,0,358,717,3
CUST01203,47,Female,95005,West,6.8,1,302.59,SMS,Savings,0,302.59,1,142,639,1
CUST01204,56,Male,51324,North,0.6,0,56.67,Email,Loans,0,56.67,0,259,711,3
CUST01205,44,Male,55501,West,2.6,0,99.96,Email,Loans,0,99.96,0,319,692,3
CUST01206,53,Male,52089,South,8.2,0,602.24,Phone,Insurance,0,602.24,0,171,702,3
CUST01207,46,Male,47148,West,3.2,1,286.66,SMS,Insurance,1,370.98,0,227,747,2
CUST01208,55,Male,73060,South,9.2,0,170.06,Phone,Insurance,0,170.06,0,12,712,0
CUST01209,50,Female,59741,North,2.1,0,50.21,Email,Credit Card,0,50.21,0,55,695,3
CUST01210,54,Male,79772,West,15.8,0,110.78,Phone,Loans,0,110.78,0,246,692,0
CUST01211,44,Female,35307,North,1.2,1,297.5,Phone,Credit Card,0,297.5,0,91,753,2
CUST01212,50,Female,47549,West,0.2,1,343.56,Phone,Credit Card,0,343.56,0,325,663,2
CUST01213,21,Female,71031,North,10.3,0,56.1,Phone,Insurance,0,56.1,0,311,591,0
CUST01214,39,Female,99393,South,7.0,0,216.98,Email,Credit Card,0,216.98,1,187,688,1
CUST01215,19,Male,77570,West,1.3,0,19.96,SMS,Loans,0,19.96,0,331,718,0
