customer_id,age,gender,income,region,tenure_years,received_campaign,spend_last_month,channel,product_category,responded,spend_this_month,is_high_value,days_since_last_purchase,credit_score,customer_segment
CUST00789,65,Male,55695,West,14.4,1,287.13,SMS,Insurance,0,287.13,0,2,626,3
CUST00790,46,Female,56116,South,1.5,1,39.53,SMS,Insurance,0,39.53,0,207,760,3
CUST00791,30,Female,78219,South,1.3,1,54.0,Email,None,0,54.0,0,89,729,0
CUST00792,63,Female,80545,North,15.8,1,100.39,SMS,Loans,0,100.39,0,121,746,0
CUST00793,52,Male,72024,West,3.1,1,75.54,App Notification,Savings,0,75.54,0,30,760,0
CUST00794,23,Female,20427,South,1.2,1,77.62,Phone,Savings,0,77.62,0,9,652,2
CUST00795,35,Female,36961,West,6.1,0,37.09,Phone,Credit Card,0,37.09,0,129,671,2
CUST00796,68,Female,65221,South,1.7,0,69.59,Email,Credit Card,0,69.59,0,312,720,3
CUST00797,22,Female,59970,East,1.6,1,3.97,Email,None,0,3.97,0,312,765,3
CUST00798,64,Female,70107,East,10.6,0,128.08,SMS,Savings,0,128.08,0,204,716,0
CUST00799,42,Male,60612,East,0.9,0,292.71,Phone,Credit Card,0,292.71,0,317,700,3
CUST00800,19,Female,100632,South,0.3,0,396.46,SMS,Credit Card,0,396.46,0,301,667,1
CUST00801,27,Female,24121,North,1.6,0,343.44,Email,Insurance,0,343.44,0,138,635,2
CUST00802,47,Female,76052,East,4.7,0,107.73,Email,Loans,0,107.73,0,145,758,0
CUST00803,67,Male,86560,South,0.7,1,262.18,Email,None,0,262.18,0,174,682,0
CUST00804,62,Female,84030,West,3.2,0,67.9,Email,Loans,0,67.9,0,49,703,0
CUST00805,22,Female,85745,East,4.9,0,11.43,Email,Loans,0,11.43,0,243,786,0
CUST00806,50,Male,88622,North,9.4,1,225.38,Email,None,0,225.38,0,90,683,0
CUST00807,18,Female,57920,North,1.3,1,209.28,App Notification,Savings,1,374.81,0,100,704,3
CUST00808,35,Female,47970,North,8.5,0,323.52,App Notification,Credit Card,0,323.52,0,203,677,2
CUST00809,49,Female,29306,West,1.3,1,191.48,SMS,None,1,295.48,0,208,636,2
CUST00810,64,Male,62747,West,5.6,1,34.13,App Notification,Credit Card,1,87.14,0,93,718,3
CUST00811,66,Male,54449,North,2.8,1,383.69,SMS,Insurance,0,383.69,0,237,603,3
CUST00812,28,Female,93232,North,0.6,0,197.37,SMS,Loans,0,197.37,0,274,773,1
CUST00813,38,Male,64248,North,6.3,1,329.65,App Notification,Insurance,0,329.65,0,267,598,3
CUST00814,43,Female,49391,West,1.2,1,297.54,Phone,Loans,0,297.54,0,201,687,2
CUST00815,42,Female,46229,West,1.0,1,70.73,SMS,Savings,0,70.73,0,250,675,2
CUST00816,39,Female,109776,South,2.2,0,15.5,Email,None,1,165.65,0,96,757,1
CUST00817,44,Male,69558,East,5.3,1,38.84,SMS,Savings,0,38.84,0,226,665,3
CUST00818,66,Female,54369,West,1.3,1,19.49,SMS,Loans,0,19.49,0,104,621,3
CUST00819,30,Male,72480,North,1.0,0,55.79,Phone,Insurance,0,55.79,0,144,635,0
CUST00820,50,Male,107937,East,0.1,0,123.06,Email,Loans,0,123.06,0,137,595,1
CUST00821,51,Male,62206,West,3.2,1,474.62,Phone,Savings,0,474.62,0,68,745,3
CUST00822,58,Male,83740,East,2.8,0,411.17,Phone,Savings,0,411.17,0,173,793,0
CUST00823,52,Other,93729,South,1.3,1,253.6,Phone,Insurance,0,253.6,0,2,762,1
CUST00824,18,Other,32171,West,0.3,0,4.88,SMS,Insurance,0,4.88,0,119,703,2
CUST00825,38,Male,57231,North,2.8,0,83.52,Email,Savings,0,83.52,0,345,718,3
CUST00826,65,Female,91221,North,7.8,1,229.36,Email,Loans,0,229.36,1,120,684,1
CUST00827,23,Male,56013,South,6.3,0,27.63,Phone,Loans,0,27.63,0,278,674,3
CUST00828,45,Female,78292,South,9.9,1,322.98,App Notification,None,0,322.98,0,149,726,0
CUST00829,34,Female,54830,South,0.0,1,492.02,Email,Savings,1,648.52,0,330,635,3
CUST00830,22,Female,61088,South,17.0,1,87.42,Email,None,1,213.82,0,343,728,3
CUST00831,48,Male,58652,South,2.1,1,244.73,Phone,Savings,0,244.73,0,219,699,3
CUST00832,22,Female,82733,West,23.2,1,32.08,SMS,None,0,32.08,0,183,734,0
CUST00833,55,Male,74031,West,1.5,0,234.76,Phone,Credit Card,0,234.76,0,4,727,0
CUST00834,20,Other,71977,East,3.2,1,4.34,App Notification,Loans,0,4.34,0,58,640,0
CUST00835,40,Male,120149,South,2.2,0,32.69,App Notification,Loans,0,32.69,0,198,739,1
CUST00836,54,Female,104793,North,2.2,0,247.49,Phone,Credit Card,0,247.49,0,26,778,1
CUST00837,54,Female,30375,North,9.2,1,248.85,App Notification,Insurance,0,248.85,0,113,740,2
CUST00838,27,Female,61131,South,6.9,1,204.98,SMS,Credit Card,0,204.98,0,197,655,3
CUST00839,27,Male,118529,South,24.2,0,129.77,SMS,Loans,0,129.77,1,229,745,1
CUST00840,36,Female,58508,South,4.8,0,224.73,SMS,Savings,0,224.73,0,360,723,3
CUST00841,34,Male,111754,South,3.1,1,297.27,App Notification,None,0,297.27,0,98,607,1
CUST00842,38,Female,61473,South,0.5,0,679.13,SMS,Loans,0,679.13,0,304,689,3
CUST00843,31,Male,65320,North,28.4,1,439.0,Phone,Credit Card,0,439.0,0,200,742,3
CUST00844,26,Male,87271,East,4.0,1,316.5,SMS,Savings,0,316.5,0,21,697,0
CUST00845,63,Female,68195,South,6.0,0,237.33,App Notification,Loans,0,237.33,0,186,727,3
CUST00846,18,Male,79892,South,2.6,0,170.74,Email,Credit Card,0,170.74,0,175,672,0
CUST00847,68,Male,101498,South,4.0,1,25.71,App Notification,Loans,1,198.52,0,279,715,1
CUST00848,62,Male,85176,West,14.3,0,36.2,Phone,Credit Card,0,36.2,0,208,763,0
CUST00849,30,Male,72830,North,0.9,0,343.27,Phone,Credit Card,0,343.27,0,91,725,0
CUST00850,21,Female,103470,North,1.7,0,325.23,App Notification,Loans,0,325.23,0,263,713,1
CUST00851,18,Female,87533,East,0.8,0,190.62,SMS,Savings,0,190.62,0,305,705,0
CUST00852,66,Male,55329,West,7.9,0,115.55,SMS,Loans,0,115.55,0,216,696,3
CUST00853,57,Male,109601,West,0.3,1,5.28,Email,Loans,0,5.28,0,253,664,1
CUST00854,49,Male,82847,West,0.4,1,79.25,SMS,Savings,0,79.25,0,355,684,0
CUST00855,51,Male,65726,East,1.8,1,109.17,Phone,Loans,0,109.17,0,31,709,3
CUST00856,45,Female,29583,East,3.6,1,133.03,SMS,None,0,133.03,0,125,601,2
CUST00857,48,Female,42448,East,2.6,0,529.93,App Notification,None,0,529.93,0,349,764,2
CUST00858,25,Male,104002,West,0.2,0,23.02,App Notification,None,0,23.02,0,196,674,1
CUST00859,56,Male,104793,North,15.8,1,146.32,Email,Credit Card,0,146.32,1,291,641,1
CUST00860,43,Male,71705,West,15.3,1,91.75,Phone,Insurance,0,91.75,0,34,800,0
CUST00861,51,Female,34595,East,1.6,1,923.01,App Notification,Loans,0,923.01,0,231,710,2
CUST00862,20,Other,48260,West,6.6,1,395.9,Phone,Insurance,0,395.9,0,15,754,2
CUST00863,67,Male,37524,South,4.3,1,115.53,SMS,None,0,115.53,0,334,666,2
CUST00864,29,Male,36797,West,1.4,0,1619.44,Email,Savings,0,1619.44,0,341,756,2
CUST00865,18,Female,110536,West,1.5,1,144.34,Email,None,0,144.34,0,327,736,1
CUST00866,61,Female,111198,North,3.4,1,36.57,SMS,Loans,0,36.57,0,337,684,1
CUST00867,22,Male,47583,North,2.7,1,162.33,App Notification,Insurance,0,162.33,0,170,614,2
CUST00868,47,Male,69825,North,1.7,1,51.29,Phone,Insurance,0,51.29,0,146,752,3
CUST00869,47,Male,44304,South,8.2,1,202.29,Phone,Credit Card,0,202.29,0,206,690,2
CUST00870,34,Female,69695,North,3.3,1,554.33,Phone,Savings,0,554.33,0,38,758,3
CUST00871,65,Male,102786,South,5.3,1,308.54,App Notification,None,0,308.54,1,320,682,1
CUST00872,64,Male,91574,East,1.0,1,63.81,SMS,Savings,0,63.81,0,29,696,1
CUST00873,40,Female,86173,North,3.8,1,70.44,Phone,Loans,0,70.44,0,10,718,0
CUST00874,32,Male,66116,West,1.9,1,14.36,App Notification,Credit Card,1,228.75,0,273,798,3
CUST00875,54,Female,95239,West,3.7,0,67.34,Phone,None,0,67.34,0,115,659,1
CUST00876,38,Male,82933,South,7.6,1,19.44,App Notification,Loans,0,19.44,0,84,678,0
CUST00877,31,Male,78078,North,7.3,1,138.41,SMS,Savings,0,138.41,0,81,672,0
CUST00878,19,Female,67691,West,2.2,1,246.44,Phone,Credit Card,0,246.44,0,71,668,3
CUST00879,28,Male,76367,East,5.9,0,278.21,SMS,None,0,278.21,0,56,697,0
CUST00880,68,Other,75765,North,14.2,1,12.27,Email,Savings,0,12.27,0,317,755,0
CUST00881,56,Female,59171,East,4.9,0,83.09,App Notification,None,0,83.09,0,359,681,3
CUST00882,55,Male,54501,West,0.8,1,67.98,Email,Credit Card,0,67.98,0,300,794,3
CUST00883,51,Female,50061,North,5.7,0,22.03,SMS,Credit Card,0,22.03,0,222,765,2
CUST00884,55,Male,51342,South,0.6,1,90.03,SMS,Savings,0,90.03,0,104,694,3
CUST00885,67,Female,66237,West,10.3,0,71.14,SMS,None,0,71.14,0,233,663,3
CUST00886,51,Male,62946,East,3.6,0,201.3,Phone,Insurance,0,201.3,0,178,737,3
CUST00887,35,Female,57585,North,2.4,1,429.63,Phone,Loans,0,429.63,0,74,774,3
CUST00888,47,Male,56104,East,0.3,0,121.34,SMS,Credit Card,0,121.34,0,288,751,3
CUST00889,32,Male,75837,East,2.4,1,274.61,SMS,None,1,378.93,0,346,665,0
CUST00890,44,Female,97552,South,11.7,1,31.57,Phone,Savings,0,31.57,1,53,692,1
CUST00891,68,Female,69781,South,0.1,1,450.69,Phone,Savings,0,450.69,0,257,627,3
CUST00892,51,Male,68473,West,3.2,0,33.12,App Notification,Credit Card,0,33.12,0,359,634,3
CUST00893,69,Male,51302,South,13.4,1,42.66,SMS,Credit Card,0,42.66,0,118,748,3
CUST00894,55,Female,65538,South,2.5,0,22.51,Phone,Insurance,0,22.51,0,218,729,3
CUST00895,50,Female,93806,West,2.8,1,74.12,Phone,Savings,0,74.12,0,30,782,1
CUST00896,41,Male,90749,West,4.3,1,160.78,Email,None,0,160.78,0,265,641,1
CUST00897,32,Male,89359,West,3.1,0,884.47,SMS,Loans,0,884.47,0,108,767,0
CUST00898,47,Male,88717,West,0.9,0,315.36,SMS,Loans,1,428.88,0,289,765,0
CUST00899,59,Female,78734,East,0.1,0,95.75,Phone,Insurance,0,95.75,0,282,803,0
CUST00900,68,Male,78024,East,4.7,1,171.53,Email,None,0,171.53,0,298,743,0
CUST00901,34,Male,74895,West,12.7,0,195.27,App Notification,Loans,0,195.27,0,202,571,0
CUST00902,22,Female,61662,West,0.6,1,346.01,SMS,Loans,0,346.01,0,298,727,3
CUST00903,46,Male,71673,North,1.2,1,266.7,App Notification,None,1,318.58,0,96,607,0
CUST00904,21,Female,74311,North,2.3,1,168.46,SMS,None,0,168.46,0,39,590,0
CUST00905,27,Male,82663,North,8.3,1,221.24,Phone,Credit Card,0,221.24,0,317,713,0
CUST00906,34,Male,72005,South,1.6,0,274.02,App Notification,Loans,0,274.02,0,248,739,0
CUST00907,27,Male,112103,East,10.7,1,28.58,SMS,Loans,0,28.58,1,303,614,1
CUST00908,34,Female,45803,East,0.3,1,44.74,App Notification,Insurance,1,118.99,0,304,590,2
CUST00909,37,Male,85089,North,14.1,1,233.33,Phone,Credit Card,0,233.33,0,240,678,0
CUST00910,41,Female,69175,North,4.1,0,379.99,Email,Credit Card,0,379.99,0,180,726,3
CUST00911,22,Female,70042,East,5.4,0,105.28,Email,Loans,0,105.28,0,161,699,0
CUST00912,51,Female,53748,South,2.3,0,781.31,App Notification,Savings,0,781.31,0,155,683,3
CUST00913,23,Male,90386,North,7.6,0,48.69,App Notification,Savings,1,146.65,1,157,639,1
CUST00914,19,Male,83056,West,0.9,0,107.81,App Notification,None,0,107.81,0,210,682,0
CUST00915,30,Male,86672,North,0.3,0,95.13,SMS,Credit Card,0,95.13,0,355,749,0
CUST00916,60,Male,73384,East,2.5,1,532.7,Phone,Loans,0,532.7,0,111,709,0
CUST00917,60,Male,63502,East,9.6,0,67.2,App Notification,Loans,0,67.2,0,284,716,3
CUST00918,65,Female,68668,North,7.0,1,127.27,Email,Loans,0,127.27,0,266,788,3
CUST00919,28,Male,78669,North,3.6,0,41.46,SMS,Insurance,0,41.46,0,362,799,0
CUST00920,68,Male,29888,West,4.2,1,147.32,App Notification,Savings,0,147.32,0,144,794,2
CUST00921,64,Male,87458,West,0.7,1,389.55,SMS,Insurance,1,571.47,0,100,833,0
CUST00922,40,Female,118523,South,9.2,1,72.49,App Notification,Loans,0,72.49,1,257,657,1
CUST00923,33,Male,79606,South,7.7,1,332.98,App Notification,Loans,0,332.98,0,118,640,0
CUST00924,48,Female,64381,West,5.3,0,484.53,SMS,Credit Card,0,484.53,0,338,727,3
CUST00925,28,Male,66775,South,3.1,1,15.15,Phone,Credit Card,0,15.15,0,213,686,3
CUST00926,33,Female,84150,South,16.7,0,282.47,Phone,Savings,0,282.47,0,132,701,0
CUST00927,25,Female,64834,North,10.6,0,58.97,Email,None,0,58.97,0,115,597,3
CUST00928,21,Male,87373,West,5.2,0,38.55,Phone,Loans,1,73.08,0,319,716,0
CUST00929,57,Male,66517,North,2.3,1,183.82,Phone,Credit Card,0,183.82,0,291,679,3
CUST00930,21,Male,104283,North,4.8,0,244.56,SMS,Savings,0,244.56,0,116,680,1
CUST00931,42,Male,103731,South,4.3,1,100.43,SMS,Insurance,0,100.43,0,301,692,1
CUST00932,20,Female,63396,North,2.5,0,7.99,Email,Loans,0,7.99,0,57,620,3
CUST00933,49,Female,68379,East,1.8,1,478.73,App Notification,None,0,478.73,0,152,669,3
CUST00934,20,Female,69552,South,2.6,1,262.42,SMS,Savings,0,262.42,0,276,773,3
CUST00935,44,Female,69820,East,4.3,0,63.4,SMS,None,0,63.4,0,166,716,3
CUST00936,46,Male,51051,South,2.8,0,137.38,SMS,Loans,0,137.38,0,152,772,3
CUST00937,49,Male,48254,North,1.5,1,5.64,Phone,Savings,0,5.64,0,212,640,2
CUST00938,67,Female,94995,South,7.2,0,82.89,SMS,Credit Card,0,82.89,1,280,712,1
CUST00939,68,Male,91795,East,3.8,1,147.85,Email,None,0,147.85,0,326,646,1
CUST00940,36,Female,91450,South,0.4,1,145.64,Email,Insurance,0,145.64,0,102,806,1
CUST00941,38,Male,68612,East,2.3,0,46.69,SMS,Insurance,0,46.69,0,253,644,3
CUST00942,22,Male,107840,West,10.8,0,299.89,App Notification,None,0,299.89,1,281,750,1
CUST00943,35,Other,69550,North,7.0,0,71.01,SMS,Loans,0,71.01,0,81,679,3
CUST00944,45,Male,87257,East,2.0,0,173.7,Email,Loans,0,173.7,0,273,758,0
CUST00945,59,Other,42227,West,13.9,0,63.36,App Notification,Loans,0,63.36,0,58,633,2
CUST00946,39,Other,65405,North,0.4,0,110.74,Phone,Insurance,0,110.74,0,2,674,3
CUST00947,38,Female,66883,West,16.3,0,46.52,SMS,Insurance,0,46.52,0,339,732,3
CUST00948,23,Female,68690,East,1.4,0,200.48,Email,Credit Card,0,200.48,0,9,695,3
CUST00949,18,Female,43490,North,0.0,1,110.88,Phone,Loans,1,308.93,0,191,708,2
CUST00950,22,Female,84077,West,2.8,1,3.25,Email,Insurance,1,127.09,0,123,679,0
CUST00951,58,Male,90572,East,2.2,1,5.71,Phone,Insurance,0,5.71,0,104,690,1
CUST00952,29,Male,55122,West,3.9,0,127.4,Email,Loans,0,127.4,0,83,687,3
CUST00953,43,Female,47053,North,8.0,0,40.48,Email,Loans,0,40.48,0,109,662,2
CUST00954,63,Male,54621,North,9.2,1,175.92,Phone,Insurance,0,175.92,0,120,801,3
CUST00955,51,Male,79909,North,2.6,1,104.91,SMS,None,1,153.79,0,228,782,0
CUST00956,66,Male,58067,East,2.8,0,212.51,Email,Insurance,0,212.51,0,267,772,3
CUST00957,31,Female,67318,West,0.8,0,608.96,App Notification,Credit Card,0,608.96,0,106,736,3
CUST00958,43,Female,48530,West,0.2,1,150.47,SMS,Savings,0,150.47,0,217,750,2
CUST00959,62,Male,109585,East,5.1,1,309.65,App Notification,Loans,0,309.65,1,128,666,1
CUST00960,44,Female,71463,North,0.3,0,279.71,Email,Credit Card,0,279.71,0,286,646,0
CUST00961,26,Female,92994,South,6.6,1,509.67,Phone,None,0,509.67,1,338,764,1
CUST00962,43,Female,79863,North,3.9,1,48.16,SMS,Savings,0,48.16,0,149,724,0
CUST00963,64,Female,69162,South,1.1,1,351.27,Phone,Insurance,0,351.27,0,151,765,3
CUST00964,39,Female,68126,North,3.9,1,471.87,Phone,Loans,0,471.87,0,61,723,3
CUST00965,64,Male,55495,East,1.0,0,99.77,App Notification,Insurance,0,99.77,0,158,664,3
CUST00966,47,Female,60990,South,2.9,1,75.32,App Notification,Credit Card,0,75.32,0,174,643,3
CUST00967,60,Male,49843,East,8.0,1,607.46,SMS,Loans,0,607.46,0,274,730,2
CUST00968,65,Female,47662,South,3.1,1,197.57,SMS,Insurance,1,278.94,0,318,743,2
CUST00969,34,Other,111727,West,0.8,1,95.83,SMS,Loans,0,95.83,0,244,730,1
CUST00970,43,Male,75578,South,6.4,1,313.88,App Notification,Credit Card,0,313.88,0,173,652,0
CUST00971,53,Male,99314,South,1.0,0,72.62,App Notification,Insurance,0,72.62,0,317,714,1
CUST00972,18,Female,54118,South,6.7,0,38.82,Phone,Savings,0,38.82,0,59,716,3
CUST00973,25,Male,44967,West,3.3,1,157.04,Phone,None,0,157.04,0,110,669,2
CUST00974,66,Female,50444,East,3.0,0,167.04,Phone,Insurance,0,167.04,0,215,769,3
CUST00975,52,Male,61558,West,9.5,0,349.45,SMS,Loans,0,349.45,0,307,695,3
CUST00976,69,Male,70729,South,6.2,0,122.14,Email,Insurance,0,122.14,0,65,778,0
CUST00977,32,Other,66981,North,0.2,1,337.03,App Notification,Loans,0,337.03,0,252,722,3
CUST00978,64,Female,54536,West,1.8,0,74.6,SMS,Credit Card,0,74.6,0,298,695,3
CUST00979,39,Female,71754,North,10.2,1,171.31,App Notification,None,0,171.31,0,148,709,0
CUST00980,31,Male,73507,West,0.1,0,46.76,Email,Loans,1,210.41,0,228,598,0
CUST00981,43,Female,84045,West,3.9,0,97.37,App Notification,Insurance,0,97.37,0,299,702,0
CUST00982,45,Female,99408,South,6.5,0,389.74,App Notification,Credit Card,0,389.74,1,208,586,1
CUST00983,40,Female,62722,East,4.9,0,48.67,App Notification,Savings,0,48.67,0,197,676,3
CUST00984,31,Female,94309,East,7.1,1,332.4,Phone,Insurance,0,332.4,1,243,723,1
CUST00985,41,Female,71318,South,6.5,1,66.5,Email,None,0,66.5,0,191,683,0
CUST00986,19,Male,39453,West,5.9,1,7.02,SMS,Credit Card,0,7.02,0,171,778,2
CUST00987,62,Male,105665,East,8.6,0,23.29,SMS,Insurance,0,23.29,1,242,703,1
CUST00988,43,Female,115450,East,5.2,1,273.99,SMS,Loans,1,377.93,1,258,736,1
CUST00989,31,Male,82381,East,2.6,0,60.78,Email,Loans,0,60.78,0,151,697,0
CUST00990,68,Female,71795,South,3.2,0,212.35,App Notification,Loans,0,212.35,0,300,722,0
CUST00991,24,Male,64571,North,6.3,1,240.26,SMS,Insurance,0,240.26,0,237,688,3
CUST00992,20,Female,60721,North,10.4,1,84.66,Email,None,0,84.66,0,153,735,3
CUST00993,64,Female,94214,North,1.6,0,128.84,Phone,Loans,0,128.84,0,291,762,1
CUST00994,40,Male,69654,North,2.1,0,103.42,Email,Insurance,0,103.42,0,65,710,3
CUST00995,63,Male,103478,North,13.3,1,588.81,Phone,Insurance,0,588.81,1,250,772,1
CUST00996,60,Male,70697,East,4.3,0,77.12,Email,None,0,77.12,0,190,690,0
CUST00997,64,Female,61753,East,1.0,1,40.5,Phone,Credit Card,0,40.5,0,159,768,3
CUST00998,62,Female,57973,West,5.4,1,91.01,SMS,Credit Card,0,91.01,0,32,742,3
CUST00999,35,Male,55125,East,23.4,1,221.44,Email,Insurance,0,221.44,0,322,692,3
CUST01000,55,Female,80282,South,8.7,0,239.04,Phone,Credit Card,1,407.19,0,60,738,0
CUST01001,52,Male,44110,West,6.8,1,515.56,App Notification,Savings,0,515.56,0,179,737,2
CUST01002,68,Male,53633,East,1.2,0,427.0,SMS,None,0,427.0,0,236,748,3
CUST01003,32,Female,96489,West,10.4,0,68.03,SMS,Insurance,1,70.88,1,187,597,1
CUST01004,42,Male,50909,West,3.7,1,121.45,Phone,Credit Card,0,121.45,0,205,647,3
CUST01005,54,Male,87254,North,11.0,0,275.09,Phone,Credit Card,0,275.09,0,115,688,0
CUST01006,45,Male,28739,West,2.0,0,496.67,Email,None,0,496.67,0,254,715,2
CUST01007,27,Male,99001,East,0.3,1,82.25,Phone,Loans,0,82.25,0,68,732,1
CUST01008,56,Male,44595,North,3.2,1,117.56,Phone,Credit Card,0,117.56,0,223,680,2
CUST01009,34,Male,52472,East,1.6,0,459.48,App Notification,None,0,459.48,0,320,741,3
CUST01010,56,Female,83606,North,6.3,0,88.78,SMS,Loans,0,88.78,0,310,594,0
CUST01011,39,Male,75408,East,15.7,0,130.98,Phone,Insurance,0,130.98,0,332,632,0
CUST01012,43,Female,87899,North,5.9,0,469.73,Phone,Loans,1,628.39,0,172,675,0
CUST01013,61,Male,44434,North,10.9,1,324.14,App Notification,Credit Card,0,324.14,0,210,805,2
CUST01014,42,Male,64263,South,3.0,1,55.79,Phone,Insurance,0,55.79,0,127,746,3
CUST01015,34,Female,57658,East,7.4,1,78.55,App Notification,Insurance,0,78.55,0,158,681,3
CUST01016,30,Other,47796,West,9.3,0,87.07,SMS,Loans,0,87.07,0,88,784,2
CUST01017,37,Male,81917,North,6.2,0,487.77,SMS,Insurance,0,487.77,0,54,651,0
CUST01018,42,Female,88861,East,3.5,0,1368.72,App Notification,Loans,0,1368.72,0,48,663,0
CUST01019,21,Female,63262,North,4.9,0,297.45,App Notification,Loans,0,297.45,0,291,714,3
CUST01020,27,Female,100454,South,6.0,0,132.46,SMS,Loans,0,132.46,1,324,706,1
CUST01021,20,Female,54285,South,1.5,0,2.05,SMS,None,0,2.05,0,26,720,3
CUST01022,58,Male,99969,South,8.3,0,239.13,App Notification,Credit Card,0,239.13,1,328,682,1
CUST01023,62,Male,81244,South,15.0,1,98.65,Email,Insurance,0,98.65,0,88,734,0
CUST01024,35,Female,45528,West,3.1,1,200.47,SMS,Savings,1,263.67,0,107,706,2
CUST01025,64,Male,109630,West,6.0,1,186.63,SMS,Credit Card,1,245.65,1,237,761,1
CUST01026,53,Female,61110,North,6.7,0,131.11,App Notification,Savings,0,131.11,0,312,740,3
CUST01027,64,Male,94102,East,5.4,1,577.87,App Notification,Loans,1,651.7,1,204,667,1
CUST01028,39,Male,72912,South,4.0,1,4.68,App Notification,Insurance,0,4.68,0,69,641,0
CUST01029,51,Female,77488,South,10.7,0,249.05,Email,Credit Card,0,249.05,0,80,753,0
CUST01030,64,Male,88024,West,3.0,1,105.47,App Notification,Savings,0,105.47,0,352,645,0
CUST01031,25,Female,86917,West,0.3,1,250.21,Email,Savings,0,250.21,0,157,753,0
CUST01032,57,Female,63157,South,9.3,1,224.92,App Notification,Savings,0,224.92,0,126,686,3
CUST01033,66,Female,80633,East,5.6,0,2.06,App Notification,Credit Card,0,2.06,0,361,731,0
CUST01034,61,Female,79131,North,9.5,0,67.19,Email,None,0,67.19,0,315,669,0
CUST01035,36,Female,74271,North,0.7,1,41.92,Phone,Loans,0,41.92,0,25,723,0
CUST01036,59,Female,65933,North,0.2,0,36.54,SMS,Insurance,0,36.54,0,27,757,3
CUST01037,58,Female,74231,North,13.6,1,260.74,App Notification,Savings,0,260.74,0,355,678,0
CUST01038,54,Male,109350,East,0.8,1,54.77,Phone,Credit Card,0,54.77,0,22,655,1
CUST01039,23,Male,64099,East,8.3,0,128.77,Email,Savings,0,128.77,0,228,660,3
CUST01040,69,Male,94131,East,8.7,1,56.74,App Notification,Credit Card,0,56.74,1,303,582,1
CUST01041,43,Male,57607,West,6.2,1,173.61,Email,None,1,281.64,0,204,657,3
CUST01042,51,Female,52373,South,0.7,0,255.0,Email,Savings,0,255.0,0,311,761,3
CUST01043,62,Female,135527,East,5.5,0,80.42,Email,Savings,0,80.42,1,265,615,1
CUST01044,23,Female,80800,North,11.0,1,184.77,Phone,Insurance,0,184.77,0,54,673,0
CUST01045,54,Male,81350,East,2.8,1,348.43,Email,Credit Card,0,348.43,0,320,707,0
CUST01046,50,Female,81904,South,2.7,0,19.79,SMS,Credit Card,1,1.76,0,99,706,0
CUST01047,39,Male,98145,West,2.9,0,248.04,App Notification,None,0,248.04,0,83,658,1
CUST01048,38,Female,78156,North,0.4,1,78.06,App Notification,Savings,0,78.06,0,220,765,0
CUST01049,23,Female,86324,West,11.1,1,26.17,SMS,Insurance,1,125.68,0,8,738,0
CUST01050,23,Male,48828,East,10.2,0,157.78,App Notification,Loans,1,267.33,0,363,651,2
CUST01051,65,Male,89678,North,30.9,1,51.3,SMS,Insurance,0,51.3,0,112,692,0
CUST01052,21,Male,65264,North,4.4,0,344.48,Phone,Insurance,0,344.48,0,253,670,3
CUST01053,47,Female,83434,East,7.0,0,8.77,Email,Insurance,0,8.77,0,224,724,0
CUST01054,28,Female,35697,East,1.1,1,20.77,Phone,Insurance,0,20.77,0,213,774,2
CUST01055,47,Female,82603,South,5.5,0,147.21,SMS,Savings,0,147.21,0,138,725,0
CUST01056,48,Male,25162,East,5.2,1,177.8,Email,Insurance,0,177.8,0,362,780,2
CUST01057,41,Male,64481,East,11.6,0,261.78,Phone,Credit Card,0,261.78,0,144,694,3
CUST01058,26,Female,35888,East,8.9,1,60.02,Email,Credit Card,1,195.41,0,11,619,2
CUST01059,20,Female,82660,North,13.9,0,368.73,Email,Insurance,0,368.73,0,19,663,0
CUST01060,68,Male,71385,South,10.2,0,612.13,Phone,Credit Card,1,782.12,0,52,736,0
CUST01061,48,Male,54584,North,10.2,1,138.25,App Notification,Savings,0,138.25,0,205,696,3
CUST01062,57,Female,98688,East,0.3,0,285.87,SMS,Loans,0,285.87,0,143,705,1
CUST01063,54,Male,52066,South,9.4,1,148.82,Phone,Insurance,0,148.82,0,42,678,3
CUST01064,53,Male,15000,East,4.7,1,14.4,Phone,Credit Card,1,196.69,0,356,672,2
CUST01065,41,Male,80272,North,2.4,1,78.94,App Notification,Credit Card,0,78.94,0,96,757,0
CUST01066,48,Female,34668,North,0.3,1,18.31,SMS,Savings,0,18.31,0,339,793,2
CUST01067,23,Female,52699,East,5.7,1,899.79,Phone,Savings,0,899.79,0,335,676,3
CUST01068,19,Female,59653,South,2.0,1,52.02,Email,Loans,1,153.08,0,166,668,3
CUST01069,37,Female,41520,North,3.2,1,202.07,SMS,None,0,202.07,0,86,743,2
CUST01070,45,Female,60125,East,5.7,1,66.91,App Notification,None,0,66.91,0,305,778,3
CUST01071,28,Male,41894,West,12.1,0,211.83,Phone,None,0,211.83,0,333,755,2
CUST01072,21,Female,73247,East,8.7,1,47.25,Email,Loans,0,47.25,0,84,797,0
CUST01073,32,Male,45425,East,3.0,0,307.67,SMS,Insurance,0,307.67,0,305,758,2
CUST01074,23,Female,70602,South,2.5,0,23.49,Phone,None,0,23.49,0,335,741,0
CUST01075,66,Male,93240,East,1.4,0,451.05,SMS,None,0,451.05,0,199,763,1
CUST01076,47,Male,85647,West,2.3,1,367.04,Email,Credit Card,0,367.04,0,150,723,0
